Instruction_1.started,Instruction_1.stopped,key_resp.keys,調査協力者ID,date,expName,psychopyVersion,OS,frameRate,Testing.started,Testing.stopped,key_resp_5.keys,key_resp_5.corr,testingLoop.thisRepN,testingLoop.thisTrialN,testingLoop.thisN,testingLoop.thisIndex,testingLoop.ran,ss_Testing.started,ss_Testing.stopped,key_resp_13.keys,key_resp_13.corr,ss_TestingLoop.thisRepN,ss_TestingLoop.thisTrialN,ss_TestingLoop.thisN,ss_TestingLoop.thisIndex,ss_TestingLoop.ran,nb1TestingInstruct.started,nb1TestingInstruct.stopped,nb1TestingDisplay.started,nb1TestingDisplay.stopped,nb1TestingNumber.started,nb1TestingNumber.stopped,nb1TestingResponse.started,nb1TestingResponse.stopped,key_resp_20.keys,key_resp_20.corr,nb1TestingLoop.thisRepN,nb1TestingLoop.thisTrialN,nb1TestingLoop.thisN,nb1TestingLoop.thisIndex,nb1TestingLoop.ran,nb1TestingPreLocation,nb1TestingLocation,nb1TestingDistance,nb1TestingFixationNumber,nb1TestingCorrResp,nb1Testingvisual_hemifield,nb2TestingInstruct.started,nb2TestingInstruct.stopped,nb2TestingDisplay_1.started,nb2TestingDisplay_1.stopped,nb2TestingDisplay_2.started,nb2TestingDisplay_2.stopped,nb2TestingResponse.started,nb2TestingResponse.stopped,key_resp_29.keys,key_resp_29.corr,nb2TestingLoop.thisRepN,nb2TestingLoop.thisTrialN,nb2TestingLoop.thisN,nb2TestingLoop.thisIndex,nb2TestingLoop.ran,nb2TestingPreLocation,nb2TestingLocation,nb2TestingDistance,nb2TestingCorrResp,nb2TestingInterference,nb2Testingvisual_hemifield,key_resp_5.rt,key_resp_5.duration,key_resp_13.rt,key_resp_13.duration,key_resp_20.rt,key_resp_20.duration,key_resp_29.rt,key_resp_29.duration,id,time
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,249.9552,252.6525,,0.0,28.0,0.0,28.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,252.6553,255.1024,,0.0,29.0,0.0,29.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,255.1047,257.6359,,0.0,30.0,0.0,30.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,257.6385,260.7525,,0.0,31.0,0.0,31.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,260.7562,262.958,,0.0,32.0,0.0,32.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,262.9593,265.8023,,0.0,33.0,0.0,33.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,265.8051,268.7031,,0.0,34.0,0.0,34.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,268.7062,271.5416,,0.0,35.0,0.0,35.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,271.5436,273.8037,,0.0,36.0,0.0,36.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,273.8077,276.2588,,0.0,37.0,0.0,37.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,276.2604,279.187,,0.0,38.0,0.0,38.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,279.1898,281.9376,,0.0,39.0,0.0,39.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,281.9404,284.4375,,0.0,40.0,0.0,40.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,284.4411,287.2037,,0.0,41.0,0.0,41.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,287.2064,290.304,,0.0,42.0,0.0,42.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,290.3071,293.0434,,0.0,43.0,0.0,43.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,293.0458,296.0046,,0.0,44.0,0.0,44.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,296.0072,298.9221,,0.0,45.0,0.0,45.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,298.9243,301.689,,0.0,46.0,0.0,46.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,301.6913,304.6387,,0.0,47.0,0.0,47.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,304.6425,307.7055,,0.0,48.0,0.0,48.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,307.708,310.2226,,0.0,49.0,0.0,49.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,310.2245,312.9219,,0.0,50.0,0.0,50.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,312.9255,315.6775,,0.0,51.0,0.0,51.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,315.6798,318.3554,,0.0,52.0,0.0,52.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,318.3577,320.9899,,0.0,53.0,0.0,53.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,396.3431,399.6943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,399.6948,401.1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,401.2012,402.7105,402.7115,403.6978,,1.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,0.0,6.0,left,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,403.6999,405.2111,405.2144,406.4618,,1.0,0.0,1.0,1.0,1.0,1.0,11.0,7.0,4.0,3.0,right,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,406.4643,407.9827,407.9848,409.6845,,1.0,0.0,2.0,2.0,2.0,1.0,7.0,8.0,1.0,0.0,right,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,409.6869,411.1943,411.1966,412.5452,,1.0,0.0,3.0,3.0,3.0,1.0,8.0,12.0,4.0,8.0,right,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,412.547,414.0611,414.064,414.9616,,1.0,0.0,4.0,4.0,4.0,1.0,12.0,12.0,0.0,4.0,left,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,414.9644,416.4778,416.4808,417.7785,,1.0,0.0,5.0,5.0,5.0,1.0,12.0,0.0,3.0,6.0,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,417.7813,419.295,419.2985,420.7295,,1.0,0.0,6.0,6.0,6.0,1.0,0.0,0.0,0.0,5.0,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,420.7315,422.2449,422.2478,423.4786,,1.0,0.0,7.0,7.0,7.0,1.0,0.0,1.0,1.0,3.0,right,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,423.4806,424.9954,424.9988,426.229,,1.0,0.0,8.0,8.0,8.0,1.0,1.0,3.0,2.0,3.0,right,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,426.2317,427.7453,427.7487,429.2959,,1.0,0.0,9.0,9.0,9.0,1.0,3.0,2.0,1.0,7.0,right,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,429.2982,430.8123,430.8158,432.0459,,1.0,0.0,10.0,10.0,10.0,1.0,2.0,6.0,4.0,8.0,right,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,432.0484,433.5462,433.5494,435.0453,,1.0,0.0,11.0,11.0,11.0,1.0,6.0,6.0,0.0,0.0,left,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,435.0482,436.5458,436.5492,437.6461,,1.0,0.0,12.0,12.0,12.0,1.0,6.0,6.0,0.0,8.0,left,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,437.6486,439.1466,439.1498,440.4847,,1.0,0.0,13.0,13.0,13.0,1.0,6.0,10.0,4.0,0.0,right,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,440.486,441.9848,441.9872,443.2964,,1.0,0.0,14.0,14.0,14.0,1.0,10.0,8.0,2.0,7.0,right,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,443.2991,444.8165,444.8194,445.7129,,1.0,0.0,15.0,15.0,15.0,1.0,8.0,8.0,0.0,4.0,left,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,445.7152,447.2131,447.2169,448.1809,,1.0,0.0,16.0,16.0,16.0,1.0,8.0,6.0,2.0,4.0,right,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,448.1838,449.6967,449.7003,450.9969,,1.0,0.0,17.0,17.0,17.0,1.0,6.0,9.0,3.0,5.0,right,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,450.9995,452.4972,452.5007,453.3972,,1.0,0.0,18.0,18.0,18.0,1.0,9.0,9.0,0.0,1.0,left,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,453.3995,454.914,454.9172,456.1643,,1.0,0.0,19.0,19.0,19.0,1.0,9.0,5.0,4.0,5.0,right,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,456.1659,457.6804,457.683,458.7339,,1.0,0.0,20.0,20.0,20.0,1.0,5.0,4.0,1.0,9.0,right,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,458.7365,460.2471,460.2505,461.1142,,1.0,0.0,21.0,21.0,21.0,1.0,4.0,4.0,0.0,10.0,left,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,461.1164,462.6192,462.6217,463.8696,,1.0,0.0,22.0,22.0,22.0,1.0,4.0,2.0,2.0,10.0,right,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,463.8723,465.3858,465.3887,466.6482,,1.0,0.0,23.0,23.0,23.0,1.0,2.0,14.0,3.0,9.0,right,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,466.6498,468.1644,468.1677,469.5329,,1.0,0.0,24.0,24.0,24.0,1.0,14.0,11.0,3.0,1.0,right,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,469.5341,471.0478,471.0512,472.3869,,1.0,0.0,25.0,25.0,25.0,1.0,11.0,13.0,2.0,3.0,right,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,472.3895,473.9016,473.9044,474.8487,,1.0,0.0,26.0,26.0,26.0,1.0,13.0,13.0,0.0,5.0,left,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,474.8509,476.3651,476.3683,477.765,,1.0,0.0,27.0,27.0,27.0,1.0,13.0,14.0,1.0,6.0,right,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,477.7672,479.2684,479.2702,480.486,,1.0,0.0,28.0,28.0,28.0,1.0,14.0,2.0,3.0,7.0,right,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,480.4874,482.0038,482.0065,483.4337,,1.0,0.0,29.0,29.0,29.0,1.0,2.0,2.0,0.0,7.0,left,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
,,,ZjxfZMSsl3ec,2025-03-04,Reaction Survey,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T3
